29.762 4.62616 16.3161
29.9211 67.8231 -6.47931
30.0803 27.2696 4.5743
30.2394 17.6063 -11.3948
30.3986 69.3113 26.4137
30.5577 137.699 -10.9715
30.7169 18.3314 -44.9941
30.8761 1.68652 13.5985
31.0352 22.1204 7.61519
31.1944 135.16 10.784
31.3535 85.3751 15.3151
31.5127 14.7787 -11.4683
31.6718 -87.6526 -30.6503
31.831 -186.12 -20.2741
31.9901 -109.85 16.8409
32.1493 -65.052 -8.01199
32.3085 -89.7655 12.2008
32.4676 -53.9445 16.3604
32.6268 -96.9126 5.30493
32.7859 -112.856 -12.8234
32.9451 -102.364 17.8917
33.1042 -38.5216 22.118
33.2634 -5.83008 5.31563
33.4225 -17.0549 12.8705
33.5817 -7.29411 -12.0977
33.7408 -113.4 -13.1492
33.9 -128.122 37.6605
34.0592 19.2023 23.0868
34.2183 65.9208 36.2011
34.3775 226.438 4.51658
34.5366 178.232 -6.77457
34.6958 59.8912 -32.0306
34.8549 -38.0421 0.0523946
35.0141 7.35255 21.3467
35.1732 27.7832 -13.6777
35.3324 72.0783 -2.6744
35.4916 -10.3027 -28.2834
35.6507 -113.051 -15.2132
35.8099 -93.6961 18.7649
35.969 -57.1174 20.2449
36.1282 41.2445 7.27837
36.2873 106.804 -2.29476
36.4465 64.553 -10.6617
36.6056 56.0661 18.2436
36.7648 124.341 -4.91827
36.9239 80.007 -21.0165
37.0831 -27.3095 11.6183
37.2423 37.7445 4.70163
37.4014 7.07349 -9.54392
37.5606 6.57781 6.84824
37.7197 -26.5362 -17.9203
37.8789 30.363 28.0334
38.038 110.851 15.4702
38.1972 78.9935 -46.6707
38.3563 -29.7676 -2.46637
38.5155 -36.8886 3.62934
38.6747 -13.8108 18.1257
38.8338 12.905 -14.5061
38.993 -48.6661 -8.75337
39.1521 -42.2451 0.438928
39.3113 -54.7348 -22.988
39.4704 -196.442 -5.88511
39.6296 -204.138 17.4423
39.7887 -174.309 12.305
39.9479 -139.511 5.6472
40.107 -48.6084 -5.01761
40.2662 4.82541 18.082
40.4254 63.2289 -17.7802
40.5845 -37.3429 -18.3937
40.7437 -53.3504 -2.35356
40.9028 -67.8149 -27.4678
41.062 -131.68 9.31815
41.2211 -83.5382 21.9283
41.3803 44.2045 21.8377
41.5394 137.708 4.42615
41.6986 146.176 6.04894
41.8578 141.195 -34.1564
42.0169 -74.6212 -26.5631
42.1761 -225.411 -15.4657
42.3352 -93.2502 24.0152
42.4944 59.7878 38.2579
42.6535 238.744 37.9778
42.8127 158.846 -31.2262
42.9718 -31.882 -13.7293
43.131 -113.443 -0.638439
43.2901 -54.0828 30.2171
43.4493 129.52 18.6512
43.6085 141.558 -19.5151
43.7676 -42.2546 -46.1747
43.9268 -140.759 -3.66979
44.0859 -73.0434 -16.6808
44.2451 -21.1913 11.8274
44.4042 29.8746 -9.0052
44.5634 -2.69762 1.59059
44.7225 20.1189 9.80421
44.8817 180.448 15.6507
45.0408 108.627 -21.6192
45.2 8.74573 -10.3325
45.3592 1.38312 -2.19891
45.5183 -2.69233 5.81815
45.6775 81.7098 11.958
45.8366 79.8004 -14.0802
45.9958 2.74278 -17.3049
46.1549 -76.235 -11.7008
46.3141 -87.4619 -4.76422
46.4732 -0.626457 27.0083
46.6324 79.9654 19.7216
46.7916 103.719 -18.5545
46.9507 63.064 -12.0116
47.1099 0.912935 -23.1188
47.269 -79.013 -2.72539
47.4282 -108.881 6.74407
47.5873 -100.284 12.9053
47.7465 -10.4335 30.6014
47.9056 158.037 39.3675
48.0648 165.175 -24.887
48.2239 104.574 5.51063
48.3831 28.0236 -20.1685
48.5423 37.7234 18.4994
48.7014 20.092 -17.0581
48.8606 -24.6104 -20.4113
49.0197 -85.1557 -13.8307
49.1789 -74.9481 15.8336
49.338 113.647 31.5484
49.4972 109.815 -25.5542
49.6563 -5.1913 -3.45708
49.8155 -66.9459 -8.59104
49.9747 41.4842 16.7785
50.1338 103.547 -27.675
50.293 -79.485 -32.05
50.4521 -167.071 4.8892
50.6113 -80.324 27.0019
50.7704 23.6936 22.703
50.9296 130.147 13.5998
51.0887 120.428 -24.5551
51.2479 63.9599 12.0352
51.407 -13.175 -23.2177
51.5662 23.0384 10.9396
51.7254 75.6199 6.23365
51.8845 17.0212 -30.7759
52.0437 -131.379 -5.83217
52.2028 -151.524 -10.279
52.362 -141.516 10.4058
52.5211 -139.667 -15.7062
52.6803 -143.558 23.0721
52.8394 -77.1637 9.92519
52.9986 -67.1808 -3.64741
53.1578 -40.159 20.6941
53.3169 32.3331 -0.212619
53.4761 -26.9622 -37.9711
53.6352 -215.142 -31.4837
53.7944 -251.351 -10.0111
53.9535 -234.854 14.797
54.1127 -36.2234 53.135
54.2718 67.6473 11.1046
54.431 75.875 -4.55456
54.5901 47.0528 -0.903361
54.7493 59.7397 2.12925
54.9085 231.162 21.9651
55.0676 214.079 3.76134
55.2268 -52.2343 -57.3027
55.3859 -240.172 -0.420651
55.5451 -237.912 8.92454
55.7042 -214.8 -1.86677
55.8634 -170.54 19.0211
56.0225 -72.5852 19.2129
56.1817 5.38746 -4.14236
56.3408 -6.6131 6.95539
56.5 -28.2939 -17.2029
56.6592 -104.398 -2.92187
56.8183 -183.426 -4.56731
56.9775 -129.499 19.6237
57.1366 -53.6 18.087
57.2958 12.5013 13.7335
57.4549 30.0304 -2.31438
57.6141 24.873 -10.7203
57.7732 -18.2174 -14.1394
57.9324 -17.3705 -2.81155
58.0916 20.798 27.3204
58.2507 203.387 -0.38944
58.4099 195.428 -2.28541
58.569 141.163 -10.5154
58.7282 10.2532 -40.9131
58.8873 -226.396 -28.3383
59.0465 -219.731 22.856
59.2056 -61.9038 16.4676
59.3648 -18.8932 28.8908
59.5239 149.143 14.243
59.6831 2.70753 -38.4945
59.8423 -110.608 -26.0786
60.0014 -37.7956 28.5604
60.1606 -50.6761 -11.6931
60.3197 -33.6764 10.9546
60.4789 -5.13628 -6.81491
60.638 -2.00363 34.1131
60.7972 136.288 11.9686
60.9563 268.51 12.1647
61.1155 174.975 -44.2376
61.2747 -32.3751 -34.7554
61.4338 -103.959 -22.2216
61.593 -18.632 50.3497
61.7521 139.104 0.253374
61.9113 106.872 -17.0266
62.0704 -16.3324 -20.9744
62.2296 -40.0709 22.6828
62.3887 160.048 56.1028
62.5479 319.545 -12.0398
62.707 130.763 -46.0873
62.8662 -12.9165 -12.0287
63.0254 -121.979 -25.7756
63.1845 -106.202 21.6351
63.3437 -55.1589 -23.4535
63.5028 -134.729 -3.76719
63.662 -124.712 6.56577
63.8211 -50.4472 31.6439
63.9803 -12.6453 -1.16626
64.1394 -41.5541 -2.03273
64.2986 -28.1906 -0.0511281
64.4578 19.2004 8.72858
64.6169 93.139 -2.81073
64.7761 -3.60549 -27.1759
64.9352 -67.6016 -17.4789
65.0944 -126.901 0.723374
65.2535 -72.9506 33.8905
65.4127 12.2319 3.0994
65.5718 25.858 8.6936
65.731 115.608 16.8069
65.8901 109.31 -16.2683
66.0493 24.5934 -26.457
66.2085 10.1969 18.4929
66.3676 11.7718 3.03519
66.5268 -62.5536 -15.5215
66.6859 -44.0161 26.4864
66.8451 26.1805 29.9804
67.0042 68.9081 17.8352
67.1634 53.3547 -6.65012
67.3225 -4.14359 -2.07745
67.4817 -87.3151 -35.5029
67.6409 -151.14 -0.172524
67.8 -77.6678 -1.6741
67.9592 -92.7017 -10.665
68.1183 -95.6669 8.62233
68.2775 -32.4165 17.5891
68.4366 9.79721 -21.3689
68.5958 -10.4287 16.9851
68.7549 78.719 1.80319
68.9141 78.3734 7.01268
69.0732 10.9791 -24.8323
69.2324 -189.241 -20.0081
69.3916 -178.951 9.27273
69.5507 -90.259 35.084
69.7099 29.5046 2.62148
69.869 101.568 -5.83795
70.0282 85.1775 4.41618
70.1873 100.198 -11.0561
70.3465 21.1839 -27.6361
70.5056 -127.536 -11.4756
70.6648 -66.5494 10.1291
70.8239 58.8921 28.3875
70.9831 235.854 7.43449
71.1423 198.292 -28.1709
71.3014 63.4162 -17.2469
71.4606 -87.6664 -13.4294
71.6197 -136.689 -20.0425
71.7789 -98.4048 17.9111
71.938 26.6364 30.9477
72.0972 134.77 -13.5155
72.2563 134.381 30.6662
72.4155 162.088 -17.904
72.5747 120.5 13.1993
72.7338 156.286 4.05399
72.893 104.38 -35.0783
73.0521 82.4759 14.6992
73.2113 115.284 -3.35252
73.3704 237.115 13.161
73.5296 170.951 -11.032
73.6887 35.7531 -29.4349
73.8479 -185.449 -52.3394
74.007 -360.561 -1.27919
74.1662 -222.194 31.017
74.3254 -25.4098 42.6232
74.4845 141.225 17.7229
74.6437 121.908 -37.092
74.8028 -50.8021 -10.1917
74.962 -47.6611 24.517
75.1211 48.0573 15.4909
75.2803 57.3926 -5.94144
75.4394 111.81 4.42346
75.5986 66.568 -16.6052
75.7578 -55.8671 -28.3181
75.9169 -226.367 -33.6723
76.0761 -263.058 10.3268
76.2352 -137.465 46.2202
76.3944 93.5906 40.7815
76.5535 108.397 1.37522
76.7127 209.134 34.0106
76.8718 161.148 -35.3031
77.031 -28.5545 -30.7357
77.1901 -148.322 -13.2899
77.3493 -94.0289 25.2529
77.5085 -29.015 29.6168
77.6676 48.4672 2.30311
77.8268 62.404 20.8328
77.9859 146.951 15.238
78.1451 116.088 -26.8554
78.3042 -9.30326 -47.7372
78.4634 -122.547 -12.3151
78.6225 -149.707 18.2131
78.7817 -150.307 13.7266
78.9409 -26.1558 29.7802
79.1 -32.6073 -10.0445
79.2592 20.1809 19.4522
79.4183 54.3696 -6.87166
79.5775 -61.8169 2.22534
79.7366 15.4452 15.2557
79.8958 74.2555 0.475983
80.0549 151.867 13.6516
80.2141 197.42 -12.8343
80.3732 80.9521 -11.4448
80.5324 38.266 -6.01192
80.6916 -71.1446 -41.687
80.8507 -111.673 18.2655
81.0099 -70.0546 2.18051
81.169 -141.011 -5.28237
81.3282 -94.3169 35.3226
81.4873 134.633 57.1713
81.6465 253.975 -9.64078
81.8056 120.81 -31.0957
81.9648 10.1093 -5.38376
82.124 -92.5887 -19.4552
82.2831 -220.321 9.49525
82.4423 -18.6253 39.5874
82.6014 131.625 16.493
82.7606 136.736 -4.96616
82.9197 75.0466 -20.7507
83.0789 -7.75523 8.2624
83.238 3.27837 -3.53235
83.3972 -46.8931 5.83769
83.5563 -4.47682 21.1491
83.7155 98.7515 10.0902
83.8747 97.2613 6.8283
84.0338 38.7517 -23.5714
84.193 -0.387998 3.35871
84.3521 68.458 7.99099
84.5113 55.8495 -26.3821
84.6704 -62.3046 -0.256345
84.8296 -46.0956 -8.28812
84.9887 -114.024 -0.632174
85.1479 -78.0524 6.70138
85.307 10.1224 35.5175
85.4662 134.658 -14.9075
85.6254 -0.761229 -17.7678
85.7845 -40.8659 18.7779
85.9437 38.9706 13.4829
86.1028 69.2447 7.27976
86.262 17.3405 -33.5129
86.4211 -121.117 -22.3845
86.5803 -263.583 -14.1583
86.7394 -325.551 10.1815
86.8986 -183.768 21.9925
87.0578 -62.3204 7.52133
87.2169 -2.42897 42.5753
87.3761 64.9936 1.24672
87.5352 113.389 -1.5363
87.6944 -15.1067 -20.5351
87.8535 -14.0481 6.58382
88.0127 -20.8854 -13.524
88.1718 -123.006 3.15097
88.331 -153.814 -1.03623
88.4901 -162.193 9.3033
88.6493 -75.6942 16.4258
88.8085 77.7026 55.5341
88.9676 203.009 2.83032
89.1268 113.844 -26.8058
89.2859 9.90993 -6.48104
89.4451 -10.0653 20.0712
89.6042 73.0347 -7.79674
89.7634 -81.0511 -23.3043
89.9225 -121.845 2.00441
90.0817 -162.65 9.46729
90.2409 -67.2518 9.68509
90.4 -97.9986 -20.1027
90.5592 -4.68713 24.3021
90.7183 39.2334 9.95208
90.8775 142.092 18.3478
91.0366 155.929 -0.849406
91.1958 163.009 1.68577
91.3549 102.203 -28.3161
91.5141 -36.4174 -1.87038
91.6732 33.5922 15.0703
91.8324 -38.3867 -37.6279
91.9916 -97.9972 1.95944
92.1507 -43.7327 15.7831
92.3099 4.0438 2.28938
92.469 -65.738 -13.3018
92.6282 -109.161 -19.4365
92.7873 -192.522 5.57474
92.9465 -35.7726 30.5824
93.1056 -13.4828 -0.443782
93.2648 75.0243 8.11055
93.424 148.242 -0.0613621
93.5831 132.612 -3.83413
93.7423 -5.67875 -25.9988
93.9014 -98.5011 -3.18832
94.0606 -9.00942 18.6403
94.2197 24.1246 5.36706
94.3789 21.3005 -9.21912
94.538 -22.6881 -9.35504
94.6972 -34.8827 -2.50013
94.8563 -10.9467 31.9721
95.0155 16.6745 -21.9713
95.1747 8.22328 5.65514
95.3338 21.0864 1.1835
95.493 122.373 -0.818624
95.6521 110.775 -0.214795
95.8113 121.584 -0.429386
95.9704 25.8439 -56.5365
96.1296 -37.5419 12.6369
96.2887 34.1364 10.1579
96.4479 123.758 -2.51511
96.6071 111.38 3.35162
96.7662 82.4971 -32.9289
96.9254 -41.3446 -20.6512
97.0845 -140.868 12.4051
97.2437 -68.2929 23.3374
97.4028 -16.2191 26.6504
97.562 17.5917 -8.6189
97.7211 -132.782 -20.4823
97.8803 -190.243 13.3363
98.0394 -148.259 7.09081
98.1986 -110.723 5.52648
98.3578 -43.5705 44.3283
98.5169 98.6295 29.6718
98.6761 215.665 20.4248
98.8352 295.105 -16.5041
98.9944 40.6439 -65.2929
99.1535 -179.165 -32.76
99.3127 -313.133 -2.09772
99.4718 -245.946 13.1913
99.631 -120.832 23.7336
99.7901 68.1095 30.4689
99.9493 158.701 28.5006
100.108 194.88 -23.7686
100.268 32.4788 -25.4645
100.427 -74.9707 -8.74345
100.586 -111.342 1.21763
100.745 -95.9515 0.528561
100.904 25.7864 28.2699
101.063 40.4327 -7.77101
101.223 34.32 -7.80547
101.382 47.6231 2.61099
101.541 18.537 -18.9532
101.7 -15.1837 15.6454
101.859 64.9454 -8.33985
102.018 101.67 -10.8494
102.177 -9.74292 -31.8818
102.337 -178.397 -12.7191
102.496 -220.373 3.87576
102.655 -152.711 2.50738
102.814 -42.0596 12.2467
102.973 -37.7616 -8.00976
103.132 -62.1168 -5.49027
103.292 -94.8101 8.27729
103.451 -86.2172 -2.75025
103.61 -94.894 9.22821
103.769 7.78769 24.8291
103.928 15.4519 -23.9149
104.087 -27.0597 11.4472
104.246 -34.9607 0.941866
104.406 -102.868 24.2493
104.565 32.3211 20.2748
104.724 32.9514 -3.37539
104.883 -60.0949 -35.0091
105.042 -143.753 -19.026
105.201 -163.196 4.4211
105.361 33.1824 37.3677
105.52 61.1516 -9.44026
105.679 102.003 -8.70164
105.838 28.6061 -40.1516
105.997 -31.3874 11.51
106.156 -63.1961 -2.945
106.316 -54.7871 12.0578
106.475 -10.0295 -11.2761
106.634 -93.1753 -30.4531
106.793 -246.824 -37.0304
106.952 -253.236 13.6966
107.111 -153.979 26.6892
107.27 -81.965 8.45251
107.43 -27.809 15.3293
107.589 -46.6267 31.6784
107.748 96.0224 22.1178
107.907 30.7103 -24.6445
108.066 -13.027 -20.0486
108.225 -110.387 -12.2027
108.385 -136.538 8.74622
108.544 -23.9208 31.5193
108.703 35.1912 3.36573
108.862 11.3979 -19.3972
109.021 -23.4561 -3.19813
109.18 28.1903 17.3599
109.339 66.0452 -23.1607
109.499 -139.602 -8.57723
109.658 -134.719 13.2424
109.817 -129.811 -4.28528
109.976 -153.133 -4.61669
110.135 -130.062 -5.95678
110.294 -19.3266 47.4869
110.454 124.444 10.2128
110.613 176.31 16.9437
110.772 115.767 -32.7895
110.931 -5.12119 -1.08511
111.09 -9.63326 -8.03968
111.249 -19.88 -10.4445
111.408 -77.8407 -15.3031
111.568 -161.992 4.38743
111.727 -198.017 -14.9229
111.886 -236.409 -7.69887
112.045 -109.931 40.6078
112.204 59.2308 3.54104
112.363 57.2935 -15.1424
112.523 51.9835 19.3849
112.682 87.5961 -9.81722
112.841 -40.4539 -1.04616
113 -104.844 -12.7606
113.159 -142.76 7.43788
113.318 -181.721 -1.25484
113.477 -136.965 26.0756
113.637 -91.9975 6.68251
113.796 -87.7786 5.99963
113.955 59.0414 39.7989
114.114 57.3564 -24.6212
114.273 -79.174 -49.0565
114.432 -138.329 33.0158
114.592 143.105 52.4638
114.751 241.209 -24.31
114.91 143.966 4.52002
115.069 -10.6154 -50.9321
115.228 -160.755 5.99885
115.387 -123.135 19.9302
115.546 -81.0453 -4.56542
115.706 -165.643 -3.79164
115.865 -164.169 18.0487
116.024 29.8862 59.1681
116.183 77.0946 -5.7296
116.342 -26.7835 -38.5417
116.501 -89.6043 -4.6654
116.661 -82.5525 11.2112
116.82 -16.356 14.3638
116.979 72.3153 9.58355
117.138 103.215 18.5545
117.297 132.129 -13.5301
117.456 24.5227 -23.47
117.616 -158.16 -16.0095
117.775 -192.524 -2.46582
117.934 -129.934 15.6505
118.093 -28.6355 5.15756
118.252 142.127 34.3444
118.411 330.78 23.2052
118.57 280.483 -43.9694
118.73 36.7948 -52.469
118.889 -41.0285 -21.0309
119.048 -79.7782 4.75926
119.207 48.2601 33.6873
119.366 110.769 -17.0011
119.525 -16.6482 -18.5495
119.685 -110.851 -4.32228
119.844 -174.115 10.3818
120.003 -116.594 6.15525
120.162 31.6102 31.2575
120.321 105.665 27.591
120.48 92.501 -15.919
120.639 -21.1236 -1.86262
120.799 71.1524 21.6203
120.958 66.4686 -23.9883
121.117 16.1018 3.54047
121.276 -19.4165 2.48189
121.435 -119.198 12.9805
121.594 35.9211 37.2397
121.754 76.3735 -15.316
121.913 54.8541 0.876811
122.072 93.9392 3.65623
122.231 41.5604 -15.3009
122.39 -6.41194 -3.99068
122.549 20.4133 9.75832
122.708 53.2345 0.667299
122.868 15.7436 -25.2542
123.027 -36.3434 -7.38424
123.186 13.3649 5.55531
123.345 36.4484 1.61698
123.504 1.59121 -15.7486
123.663 -156.797 -14.8502
123.823 -194.086 0.934822
123.982 -177.756 11.1368
124.141 33.2714 30.1042
124.3 43.2879 14.0132
124.459 95.9244 16.6864
124.618 61.5945 -3.17057
124.777 28.9272 -1.65683
124.937 -70.8029 -24.6233
125.096 -219.875 -14.8651
125.255 -164.775 23.8485
125.414 -117.376 -9.58554
125.573 -155.198 34.3328
125.732 38.3117 9.58828
125.892 128.577 19.7122
126.051 137.991 6.47942
126.21 91.9111 -38.3812
126.369 -84.0136 -3.86209
126.528 -92.7811 17.4592
126.687 66.7955 39.357
126.846 210.748 -2.91247
127.006 59.7407 -40.9648
127.165 6.34468 -9.13432
127.324 -43.0297 -0.289124
127.483 -106.308 -18.9443
127.642 -127.914 29.4742
127.801 -16.0037 14.9246
127.961 27.9 -3.2751
128.12 10.4844 0.879693
128.279 -13.598 2.15435
128.438 -87.9939 3.73557
128.597 -27.1329 39.579
128.756 127.896 -0.602357
128.916 19.0651 -19.5508
129.075 -57.4465 -11.2061
129.234 -58.826 3.47988
129.393 0.225141 7.31119
129.552 53.1365 -1.04909
129.711 87.8135 5.7621
129.87 113.423 9.63709
130.03 174.605 10.6859
130.189 147.938 4.70253
130.348 -0.463577 -33.4957
130.507 -82.6399 3.50764
130.666 -70.413 -5.73484
130.825 -100.003 16.3791
130.985 46.2237 18.624
131.144 124.241 -23.4075
131.303 17.1324 -8.40122
131.462 52.4676 8.59545
131.621 85.93 18.5472
131.78 95.9829 -21.9976
131.939 126.711 4.43133
132.099 162.508 -6.8514
132.258 136.7 -22.2768
132.417 25.1318 -15.4059
132.576 -93.2573 -38.3201
132.735 -87.6794 21.3189
132.894 50.5313 34.924
133.054 89.4934 -14.9557
133.213 10.3623 -9.88492
133.372 -92.4856 -21.5058
133.531 -183.801 9.56005
133.69 -63.1405 30.7071
133.849 12.4697 8.60473
134.008 48.7651 18.0605
134.168 116.025 10.0757
134.327 152.44 18.0446
134.486 153.587 -6.51705
134.645 75.7833 -36.5426
134.804 -68.0671 -15.3435
134.963 -142.309 23.565
135.123 -45.4399 13.3537
135.282 50.8445 9.54091
135.441 -50.0139 -37.9083
135.6 -175.49 -9.27456
135.759 -87.2202 33.9262
135.918 85.0246 41.1612
136.077 183.451 -14.0833
136.237 107.007 -32.4414
136.396 -143.21 -50.3448
136.555 -182.89 26.301
136.714 -54.0756 23.8815
136.873 7.34561 18.6193
137.032 45.6281 -13.9178
137.192 -77.1464 -13.7724
137.351 -39.6856 11.0374
137.51 -22.7235 6.99283
137.669 -46.9219 -23.4742
137.828 -9.54475 29.5449
137.987 26.3496 -24.5389
138.146 -155.508 -26.7785
138.306 -232.389 -11.7532
138.465 -206.311 20.0293
138.624 -46.1829 32.5743
138.783 49.3871 20.204
138.942 132.298 20.6356
139.101 159.357 -0.157323
139.261 118.943 -2.92123
139.42 60.1762 -0.945971
139.579 -11.7039 -9.42315
139.738 -42.7162 4.73332
139.897 -24.1065 -7.74325
140.056 -45.0091 -10.8148
140.216 -28.0436 -1.95541
140.375 -9.04789 25.9313
140.534 117.538 7.9648
140.693 -4.01503 -32.0377
140.852 -74.538 2.89002
141.011 -55.8069 14.6183
141.17 -79.195 -19.1449
141.33 -166.491 -26.1402
141.489 -154.786 12.464
141.648 -70.1382 35.8088
141.807 79.0763 18.5452
141.966 99.3604 25.9045
142.125 260.237 10.5337
142.285 125.693 -48.2123
142.444 -180.778 -29.6551
142.603 -242.849 -0.386637
142.762 -174.216 10.58
142.921 -99.6404 24.0293
143.08 23.6419 32.5607
143.239 133.396 19.9825
143.399 119.487 -23.8952
143.558 -68.4992 -40.3867
143.717 -141.022 41.876
143.876 49.399 30.8097
144.035 61.0134 -15.4492
144.194 58.9987 -2.73603
144.354 -5.54537 -15.3558
144.513 -5.18687 2.18403
144.672 -3.32859 6.23337
144.831 -80.3642 -8.30742
144.99 -194.165 -7.62087
145.149 -279.025 -5.27708
145.308 -297.232 -4.52648
145.468 -103.705 64.0046
145.627 91.6767 4.81818
145.786 111.606 26.3522
145.945 108.591 -16.5675
146.104 139.005 11.6894
146.263 71.4145 -24.5972
146.423 5.04113 -11.5823
146.582 -75.7037 -13.3126
146.741 -98.7011 16.3215
146.9 21.0787 29.3974
147.059 154.95 5.58374
147.218 256.211 16.2329
